State	series_id                     	year	period	       value	footnote_codes
NewJersey	LAUCS347312500000006          	2011	M06	       49213	R
NewJersey	LAUCS347312500000006          	2012	M06	       49837	R
NewJersey	LAUCS347312500000006          	2013	M06	       49528	R
NewJersey	LAUCS347312500000006          	2014	M06	       48202	R
NewJersey	LAUCS347312500000006          	2015	M06	       48338	R
NewJersey	LAUCS347448000000003          	2010	M06	         8.8	R
NewJersey	LAUCS347448000000003          	2011	M06	         9.6	R
NewJersey	LAUCS347448000000003          	2012	M06	         9.9	R
NewJersey	LAUCS347448000000003          	2013	M06	         8.9	R
NewJersey	LAUCS347448000000003          	2014	M06	         6.5	R
NewJersey	LAUCS347448000000003          	2015	M06	         5.9	R
NewJersey	LAUCS347448000000004          	2010	M06	        2601	R
NewJersey	LAUCS347448000000004          	2011	M06	        2870	R
NewJersey	LAUCS347448000000004          	2012	M06	        2995	R
NewJersey	LAUCS347448000000004          	2013	M06	        2684	R
NewJersey	LAUCS347448000000004          	2014	M06	        1907	R
NewJersey	LAUCS347448000000004          	2015	M06	        1740	R
NewJersey	LAUCS347448000000005          	2010	M06	       27079	R
NewJersey	LAUCS347448000000005          	2011	M06	       26983	R
NewJersey	LAUCS347448000000005          	2012	M06	       27330	R
NewJersey	LAUCS347448000000005          	2013	M06	       27497	R
NewJersey	LAUCS347448000000005          	2014	M06	       27425	R
NewJersey	LAUCS347448000000005          	2015	M06	       27590	R
NewJersey	LAUCS347448000000006          	2010	M06	       29680	R
NewJersey	LAUCS347448000000006          	2011	M06	       29853	R
NewJersey	LAUCS347448000000006          	2012	M06	       30325	R
NewJersey	LAUCS347448000000006          	2013	M06	       30181	R
NewJersey	LAUCS347448000000006          	2014	M06	       29332	R
NewJersey	LAUCS347448000000006          	2015	M06	       29330	R
NewJersey	LAUCS347574000000003          	2010	M06	        10.4	R
NewJersey	LAUCS347574000000003          	2011	M06	        10.3	R
NewJersey	LAUCS347574000000003          	2012	M06	        10.5	R
NewJersey	LAUCS347574000000003          	2013	M06	         8.8	R
NewJersey	LAUCS347574000000003          	2014	M06	         6.5	R
NewJersey	LAUCS347574000000003          	2015	M06	         5.6	R
NewJersey	LAUCS347574000000004          	2010	M06	        1425	R
NewJersey	LAUCS347574000000004          	2011	M06	        1402	R
NewJersey	LAUCS347574000000004          	2012	M06	        1420	R
NewJersey	LAUCS347574000000004          	2013	M06	        1167	R
NewJersey	LAUCS347574000000004          	2014	M06	         823	R
NewJersey	LAUCS347574000000004          	2015	M06	         698	R
NewJersey	LAUCS347574000000005          	2010	M06	       12302	R
NewJersey	LAUCS347574000000005          	2011	M06	       12149	R
NewJersey	LAUCS347574000000005          	2012	M06	       12157	R
NewJersey	LAUCS347574000000005          	2013	M06	       12041	R
NewJersey	LAUCS347574000000005          	2014	M06	       11878	R
NewJersey	LAUCS347574000000005          	2015	M06	       11743	R
NewJersey	LAUCS347574000000006          	2010	M06	       13727	R
NewJersey	LAUCS347574000000006          	2011	M06	       13551	R
NewJersey	LAUCS347574000000006          	2012	M06	       13577	R
NewJersey	LAUCS347574000000006          	2013	M06	       13208	R
NewJersey	LAUCS347574000000006          	2014	M06	       12701	R
NewJersey	LAUCS347574000000006          	2015	M06	       12441	R
NewJersey	LAUCS347622000000003          	2010	M06	         7.8	R
NewJersey	LAUCS347622000000003          	2011	M06	         8.2	R
NewJersey	LAUCS347622000000003          	2012	M06	         8.7	R
NewJersey	LAUCS347622000000003          	2013	M06	         7.6	R
NewJersey	LAUCS347622000000003          	2014	M06	         5.7	R
NewJersey	LAUCS347622000000003          	2015	M06	         4.7	R
NewJersey	LAUCS347622000000004          	2010	M06	        1177	R
NewJersey	LAUCS347622000000004          	2011	M06	        1237	R
NewJersey	LAUCS347622000000004          	2012	M06	        1321	R
NewJersey	LAUCS347622000000004          	2013	M06	        1140	R
NewJersey	LAUCS347622000000004          	2014	M06	         823	R
NewJersey	LAUCS347622000000004          	2015	M06	         701	R
NewJersey	LAUCS347622000000005          	2010	M06	       14008	R
NewJersey	LAUCS347622000000005          	2011	M06	       13865	R
NewJersey	LAUCS347622000000005          	2012	M06	       13824	R
NewJersey	LAUCS347622000000005          	2013	M06	       13887	R
NewJersey	LAUCS347622000000005          	2014	M06	       13702	R
NewJersey	LAUCS347622000000005          	2015	M06	       14085	R
NewJersey	LAUCS347622000000006          	2010	M06	       15185	R
NewJersey	LAUCS347622000000006          	2011	M06	       15102	R
NewJersey	LAUCS347622000000006          	2012	M06	       15145	R
NewJersey	LAUCS347622000000006          	2013	M06	       15027	R
NewJersey	LAUCS347622000000006          	2014	M06	       14525	R
NewJersey	LAUCS347622000000006          	2015	M06	       14786	R
NewJersey	LAUCS347646000000003          	2010	M06	         8.0	R
NewJersey	LAUCS347646000000003          	2011	M06	         8.4	R
NewJersey	LAUCS347646000000003          	2012	M06	         8.4	R
NewJersey	LAUCS347646000000003          	2013	M06	         7.4	R
NewJersey	LAUCS347646000000003          	2014	M06	         5.7	R
NewJersey	LAUCS347646000000003          	2015	M06	         5.1	R
NewJersey	LAUCS347646000000004          	2010	M06	        1094	R
NewJersey	LAUCS347646000000004          	2011	M06	        1144	R
NewJersey	LAUCS347646000000004          	2012	M06	        1166	R
NewJersey	LAUCS347646000000004          	2013	M06	        1017	R
NewJersey	LAUCS347646000000004          	2014	M06	         771	R
NewJersey	LAUCS347646000000004          	2015	M06	         698	R
NewJersey	LAUCS347646000000005          	2010	M06	       12614	R
NewJersey	LAUCS347646000000005          	2011	M06	       12542	R
NewJersey	LAUCS347646000000005          	2012	M06	       12642	R
NewJersey	LAUCS347646000000005          	2013	M06	       12685	R
NewJersey	LAUCS347646000000005          	2014	M06	       12761	R
NewJersey	LAUCS347646000000005          	2015	M06	       12909	R
NewJersey	LAUCS347646000000006          	2010	M06	       13708	R
NewJersey	LAUCS347646000000006          	2011	M06	       13686	R
NewJersey	LAUCS347646000000006          	2012	M06	       13808	R
NewJersey	LAUCS347646000000006          	2013	M06	       13702	R
NewJersey	LAUCS347646000000006          	2014	M06	       13532	R
NewJersey	LAUCS347646000000006          	2015	M06	       13607	R
NewJersey	LAUCS347718000000003          	2010	M06	         8.4	R
NewJersey	LAUCS347718000000003          	2011	M06	         8.9	R
NewJersey	LAUCS347718000000003          	2012	M06	         8.9	R
NewJersey	LAUCS347718000000003          	2013	M06	         8.1	R
NewJersey	LAUCS347718000000003          	2014	M06	         6.4	R
NewJersey	LAUCS347718000000003          	2015	M06	         5.3	R
NewJersey	LAUCS347718000000004          	2010	M06	        2189	R
NewJersey	LAUCS347718000000004          	2011	M06	        2316	R
NewJersey	LAUCS347718000000004          	2012	M06	        2287	R
NewJersey	LAUCS347718000000004          	2013	M06	        2083	R
NewJersey	LAUCS347718000000004          	2014	M06	        1604	R
NewJersey	LAUCS347718000000004          	2015	M06	        1341	R
NewJersey	LAUCS347718000000005          	2010	M06	       23959	R
NewJersey	LAUCS347718000000005          	2011	M06	       23678	R
NewJersey	LAUCS347718000000005          	2012	M06	       23550	R
NewJersey	LAUCS347718000000005          	2013	M06	       23676	R
NewJersey	LAUCS347718000000005          	2014	M06	       23376	R
NewJersey	LAUCS347718000000005          	2015	M06	       23777	R
NewJersey	LAUCS347718000000006          	2010	M06	       26148	R
NewJersey	LAUCS347718000000006          	2011	M06	       25994	R
NewJersey	LAUCS347718000000006          	2012	M06	       25837	R
NewJersey	LAUCS347718000000006          	2013	M06	       25759	R
NewJersey	LAUCS347718000000006          	2014	M06	       24980	R
NewJersey	LAUCS347718000000006          	2015	M06	       25118	R
NewJersey	LAUCS347784000000003          	2010	M06	         7.5	R
NewJersey	LAUCS347784000000003          	2011	M06	         7.6	R
NewJersey	LAUCS347784000000003          	2012	M06	         7.5	R
NewJersey	LAUCS347784000000003          	2013	M06	         7.5	R
NewJersey	LAUCS347784000000003          	2014	M06	         5.7	R
NewJersey	LAUCS347784000000003          	2015	M06	         5.2	R
NewJersey	LAUCS347784000000004          	2010	M06	        2196	R
NewJersey	LAUCS347784000000004          	2011	M06	        2235	R
NewJersey	LAUCS347784000000004          	2012	M06	        2227	R
NewJersey	LAUCS347784000000004          	2013	M06	        2227	R
NewJersey	LAUCS347784000000004          	2014	M06	        1640	R
NewJersey	LAUCS347784000000004          	2015	M06	        1516	R
NewJersey	LAUCS347784000000005          	2010	M06	       27159	R
NewJersey	LAUCS347784000000005          	2011	M06	       27246	R
NewJersey	LAUCS347784000000005          	2012	M06	       27351	R
NewJersey	LAUCS347784000000005          	2013	M06	       27274	R
NewJersey	LAUCS347784000000005          	2014	M06	       27148	R
NewJersey	LAUCS347784000000005          	2015	M06	       27398	R
NewJersey	LAUCS347784000000006          	2010	M06	       29355	R
NewJersey	LAUCS347784000000006          	2011	M06	       29481	R
NewJersey	LAUCS347784000000006          	2012	M06	       29578	R
NewJersey	LAUCS347784000000006          	2013	M06	       29501	R
NewJersey	LAUCS347784000000006          	2014	M06	       28788	R
NewJersey	LAUCS347784000000006          	2015	M06	       28914	R
NewJersey	LAUCS347946000000003          	2010	M06	         8.7	R
NewJersey	LAUCS347946000000003          	2011	M06	         8.8	R
NewJersey	LAUCS347946000000003          	2012	M06	         8.7	R
NewJersey	LAUCS347946000000003          	2013	M06	         7.8	R
NewJersey	LAUCS347946000000003          	2014	M06	         5.7	R
NewJersey	LAUCS347946000000003          	2015	M06	         5.5	R
NewJersey	LAUCS347946000000004          	2010	M06	        1358	R
NewJersey	LAUCS347946000000004          	2011	M06	        1374	R
NewJersey	LAUCS347946000000004          	2012	M06	        1361	R
NewJersey	LAUCS347946000000004          	2013	M06	        1218	R
NewJersey	LAUCS347946000000004          	2014	M06	         865	R
NewJersey	LAUCS347946000000004          	2015	M06	         835	R
NewJersey	LAUCS347946000000005          	2010	M06	       14197	R
NewJersey	LAUCS347946000000005          	2011	M06	       14257	R
NewJersey	LAUCS347946000000005          	2012	M06	       14341	R
NewJersey	LAUCS347946000000005          	2013	M06	       14317	R
NewJersey	LAUCS347946000000005          	2014	M06	       14309	R
NewJersey	LAUCS347946000000005          	2015	M06	       14473	R
NewJersey	LAUCS347946000000006          	2010	M06	       15555	R
NewJersey	LAUCS347946000000006          	2011	M06	       15631	R
NewJersey	LAUCS347946000000006          	2012	M06	       15702	R
NewJersey	LAUCS347946000000006          	2013	M06	       15535	R
NewJersey	LAUCS347946000000006          	2014	M06	       15174	R
NewJersey	LAUCS347946000000006          	2015	M06	       15308	R
NewJersey	LAUCS347980000000003          	2010	M06	         7.9	R
NewJersey	LAUCS347980000000003          	2011	M06	         8.1	R
NewJersey	LAUCS347980000000003          	2012	M06	         8.6	R
NewJersey	LAUCS347980000000003          	2013	M06	         7.6	R
NewJersey	LAUCS347980000000003          	2014	M06	         5.8	R
NewJersey	LAUCS347980000000003          	2015	M06	         5.3	R
NewJersey	LAUCS347980000000004          	2010	M06	        1886	R
NewJersey	LAUCS347980000000004          	2011	M06	        1933	R
NewJersey	LAUCS347980000000004          	2012	M06	        2082	R
NewJersey	LAUCS347980000000004          	2013	M06	        1835	R
NewJersey	LAUCS347980000000004          	2014	M06	        1374	R
NewJersey	LAUCS347980000000004          	2015	M06	        1261	R
NewJersey	LAUCS347980000000005          	2010	M06	       22035	R
NewJersey	LAUCS347980000000005          	2011	M06	       22046	R
NewJersey	LAUCS347980000000005          	2012	M06	       22240	R
NewJersey	LAUCS347980000000005          	2013	M06	       22279	R
NewJersey	LAUCS347980000000005          	2014	M06	       22286	R
NewJersey	LAUCS347980000000005          	2015	M06	       22487	R
NewJersey	LAUCS347980000000006          	2010	M06	       23921	R
NewJersey	LAUCS347980000000006          	2011	M06	       23979	R
NewJersey	LAUCS347980000000006          	2012	M06	       24322	R
NewJersey	LAUCS347980000000006          	2013	M06	       24114	R
NewJersey	LAUCS347980000000006          	2014	M06	       23660	R
NewJersey	LAUCS347980000000006          	2015	M06	       23748	R
NewJersey	LAUCS348024000000003          	2010	M06	         5.9	R
NewJersey	LAUCS348024000000003          	2011	M06	         5.7	R
NewJersey	LAUCS348024000000003          	2012	M06	         6.2	R
NewJersey	LAUCS348024000000003          	2013	M06	         5.7	R
NewJersey	LAUCS348024000000003          	2014	M06	         4.1	R
NewJersey	LAUCS348024000000003          	2015	M06	         3.5	R
NewJersey	LAUCS348024000000004          	2010	M06	         825	R
NewJersey	LAUCS348024000000004          	2011	M06	         806	R
NewJersey	LAUCS348024000000004          	2012	M06	         889	R
NewJersey	LAUCS348024000000004          	2013	M06	         833	R
NewJersey	LAUCS348024000000004          	2014	M06	         591	R
NewJersey	LAUCS348024000000004          	2015	M06	         508	R
NewJersey	LAUCS348024000000005          	2010	M06	       13088	R
NewJersey	LAUCS348024000000005          	2011	M06	       13459	R
NewJersey	LAUCS348024000000005          	2012	M06	       13503	R
NewJersey	LAUCS348024000000005          	2013	M06	       13762	R
NewJersey	LAUCS348024000000005          	2014	M06	       13814	R
NewJersey	LAUCS348024000000005          	2015	M06	       14157	R
NewJersey	LAUCS348024000000006          	2010	M06	       13913	R
NewJersey	LAUCS348024000000006          	2011	M06	       14265	R
NewJersey	LAUCS348024000000006          	2012	M06	       14392	R
NewJersey	LAUCS348024000000006          	2013	M06	       14595	R
NewJersey	LAUCS348024000000006          	2014	M06	       14405	R
